trip_id,pickup_datetime,dropoff_datetime,pickup_location,dropoff_location,fare_amount,distance_km,driver_id,customer_id,ride_status,payment_type,vehicle_type,surge_multiplier,rating,weather_condition,trip_duration,hour,day,month,is_weekend,revenue,revenue_per_km
6083,2023-06-14 15:53:00,2023-06-14 16:40:00,Chennai,Chennai,243.45,12.28,1703,6798,completed,cash,mini,1.0,4.3,Clear,47.0,15,Wednesday,6,0,243.45,19.824918566775246
6092,2023-12-28 12:56:00,2023-12-28 13:44:00,Mumbai,Mumbai,410.96,6.73,1289,7803,completed,cash,sedan,1.0,4.0,Rain,48.0,12,Thursday,12,0,410.96,61.06389301634472
6095,2023-06-01 22:40:00,2023-06-01 23:24:00,Bangalore,Bangalore,485.6,20.03,1994,8184,completed,upi,mini,1.2,4.6,Fog,44.0,22,Thursday,6,0,582.72,29.09236145781328
6103,2023-05-27 08:02:00,2023-05-27 08:31:00,Hyderabad,Hyderabad,461.62,14.24,1174,8153,cancelled,card,mini,1.0,4.0,Fog,29.0,8,Saturday,5,1,461.62,32.41713483146067
6106,2023-11-19 13:47:00,2023-11-19 15:12:00,Mumbai,Mumbai,243.41,4.6,1740,5942,completed,card,mini,1.0,4.0,Rain,85.0,13,Sunday,11,1,243.41,52.91521739130435
6107,2023-05-17 08:55:00,2023-05-17 09:20:00,Mumbai,Mumbai,447.24,24.97,1219,5196,completed,upi,suv,1.0,4.6,Fog,25.0,8,Wednesday,5,0,447.24,17.91109331197437
6113,2023-03-09 20:38:00,2023-03-09 22:06:00,Delhi,Delhi,381.26,6.0,1218,5483,cancelled,card,sedan,1.0,3.0,Rain,88.0,20,Thursday,3,0,381.26,63.54333333333333
6117,2023-11-16 15:10:00,2023-11-16 15:22:00,Mumbai,Mumbai,101.91,19.01,1731,7902,completed,card,sedan,1.5,4.0,Fog,12.0,15,Thursday,11,0,152.865,8.041294055760126
6122,2023-03-19 11:01:00,2023-03-19 12:23:00,Delhi,Delhi,457.53,14.6,1987,5567,completed,upi,mini,1.0,3.5,Rain,82.0,11,Sunday,3,1,457.53,31.337671232876712
6126,2023-12-05 21:39:00,2023-12-05 22:36:00,Mumbai,Mumbai,285.81,1.47,1806,5498,completed,upi,sedan,1.2,3.5,Fog,57.0,21,Tuesday,12,0,342.972,233.31428571428572
6132,2023-10-14 10:09:00,2023-10-14 11:28:00,Mumbai,Mumbai,57.72,16.5,1358,6562,completed,card,mini,1.0,3.9,Fog,79.0,10,Saturday,10,1,57.72,3.498181818181818
6142,2023-03-07 19:27:00,2023-03-07 20:08:00,Pune,Pune,241.69,10.66,1083,9275,cancelled,upi,mini,1.2,4.9,Rain,41.0,19,Tuesday,3,0,290.02799999999996,27.20712945590994
6145,2023-12-29 06:18:00,2023-12-29 07:02:00,Hyderabad,Hyderabad,498.73,3.41,1761,9225,completed,card,sedan,1.0,4.0,Rain,44.0,6,Friday,12,0,498.73,146.25513196480938
6151,2023-01-29 01:07:00,2023-01-29 01:49:00,Pune,Pune,489.18,12.75,1345,6348,completed,cash,mini,1.0,5.0,Clear,42.0,1,Sunday,1,1,489.18,38.36705882352941
6153,2023-01-02 20:02:00,2023-01-02 20:45:00,Bangalore,Bangalore,69.63,14.73,1446,9366,completed,upi,mini,1.0,3.7,Fog,43.0,20,Monday,1,0,69.63,4.727087576374745
6157,2023-08-14 06:44:00,2023-08-14 07:20:00,Chennai,Chennai,282.06,6.67,1472,9723,completed,upi,suv,1.0,3.1,Rain,36.0,6,Monday,8,0,282.06,42.28785607196402
6163,2023-09-27 10:28:00,2023-09-27 10:55:00,Delhi,Delhi,374.43,15.57,1174,5408,completed,card,mini,1.0,3.0,Rain,27.0,10,Wednesday,9,0,374.43,24.048169556840076
6179,2023-12-24 18:48:00,2023-12-24 19:10:00,Chennai,Chennai,50.61,23.59,1282,5690,completed,cash,mini,1.0,4.5,Clear,22.0,18,Sunday,12,1,50.61,2.14540059347181
6184,2023-11-23 16:35:00,2023-11-23 17:37:00,Delhi,Delhi,155.01,14.56,1520,6989,completed,upi,mini,1.0,3.3,Rain,62.0,16,Thursday,11,0,155.01,10.646291208791208
6194,2023-09-15 21:04:00,2023-09-15 21:13:00,Pune,Pune,217.74,3.18,1410,5731,completed,card,mini,1.0,3.2,Rain,9.0,21,Friday,9,0,217.74,68.47169811320755
6199,2023-02-24 12:33:00,2023-02-24 12:50:00,Mumbai,Mumbai,239.67,13.94,1587,8184,cancelled,cash,mini,1.5,4.6,Fog,17.0,12,Friday,2,0,359.505,25.78945480631277
6210,2023-08-19 02:36:00,2023-08-19 04:04:00,Bangalore,Bangalore,209.76,10.31,1402,7832,completed,upi,mini,1.0,3.3,Storm,88.0,2,Saturday,8,1,209.76,20.34529582929195
6224,2023-07-09 07:15:00,2023-07-09 08:19:00,Delhi,Delhi,438.05,9.7,1841,6018,completed,cash,sedan,1.0,3.7,Fog,64.0,7,Sunday,7,1,438.05,45.159793814432994
6225,2023-05-15 17:48:00,2023-05-15 18:44:00,Chennai,Chennai,171.84,24.33,1202,8211,completed,card,mini,1.2,3.4,Fog,56.0,17,Monday,5,0,206.208,8.475462392108508
6228,2023-06-03 20:32:00,2023-06-03 21:24:00,Mumbai,Mumbai,460.01,23.29,1619,9726,completed,cash,mini,1.0,4.2,Rain,52.0,20,Saturday,6,1,460.01,19.751395448690424
6237,2023-02-11 18:08:00,2023-02-11 18:59:00,Mumbai,Mumbai,243.58,10.49,1217,8312,completed,upi,sedan,1.2,3.2,Storm,51.0,18,Saturday,2,1,292.296,27.86425166825548
6240,2023-06-12 04:20:00,2023-06-12 04:50:00,Chennai,Chennai,279.69,7.17,1837,5855,completed,cash,mini,1.0,3.7,Fog,30.0,4,Monday,6,0,279.69,39.00836820083682
6244,2023-03-20 10:15:00,2023-03-20 11:35:00,Hyderabad,Hyderabad,300.26,1.75,1477,9085,completed,upi,suv,1.0,4.0,Rain,80.0,10,Monday,3,0,300.26,171.57714285714286
6248,2023-07-21 04:50:00,2023-07-21 05:49:00,Mumbai,Mumbai,382.39,22.24,1290,6187,completed,cash,suv,1.0,3.2,Fog,59.0,4,Friday,7,0,382.39,17.19379496402878
6259,2023-08-17 12:01:00,2023-08-17 12:16:00,Delhi,Delhi,360.7,24.46,1590,9836,completed,card,mini,1.0,4.2,Storm,15.0,12,Thursday,8,0,360.7,14.746524938675387
6269,2023-11-22 22:58:00,2023-11-22 23:14:00,Mumbai,Mumbai,464.8,14.94,1015,9433,completed,upi,mini,1.2,4.7,Storm,16.0,22,Wednesday,11,0,557.76,37.333333333333336
6294,2023-08-31 05:28:00,2023-08-31 06:57:00,Bangalore,Bangalore,447.8,5.67,1393,7363,completed,upi,mini,1.0,4.0,Storm,89.0,5,Thursday,8,0,447.8,78.97707231040565
6296,2023-04-10 22:47:00,2023-04-10 23:01:00,Delhi,Delhi,420.19,2.79,1071,9766,completed,upi,sedan,1.5,4.1,Rain,14.0,22,Monday,4,0,630.285,225.90860215053763
6302,2023-10-04 03:54:00,2023-10-04 04:38:00,Pune,Pune,332.58,23.42,1425,5254,completed,card,sedan,1.2,3.9,Clear,44.0,3,Wednesday,10,0,399.09599999999995,17.040819812126383
6309,2023-12-05 05:05:00,2023-12-05 05:38:00,Bangalore,Bangalore,230.02,5.93,1149,5186,completed,upi,mini,1.5,3.3,Rain,33.0,5,Tuesday,12,0,345.03000000000003,58.18381112984824
6311,2023-10-27 19:22:00,2023-10-27 20:13:00,Delhi,Delhi,54.61,1.77,1100,7238,completed,card,mini,1.2,4.4,Storm,51.0,19,Friday,10,0,65.532,37.02372881355932
6317,2023-08-27 23:26:00,2023-08-28 00:55:00,Mumbai,Mumbai,407.19,17.2,1371,7548,completed,upi,mini,2.0,4.4,Storm,89.0,23,Sunday,8,1,814.38,47.347674418604655
6320,2023-08-03 03:22:00,2023-08-03 04:01:00,Chennai,Chennai,159.46,11.98,1173,6539,completed,cash,mini,1.0,3.6,Rain,39.0,3,Thursday,8,0,159.46,13.310517529215359
6326,2023-07-22 03:11:00,2023-07-22 04:39:00,Hyderabad,Hyderabad,102.7,5.66,1877,8185,completed,card,mini,1.0,4.7,Storm,88.0,3,Saturday,7,1,102.7,18.14487632508834
6327,2023-04-30 13:26:00,2023-04-30 13:52:00,Mumbai,Mumbai,64.14,4.18,1589,5825,completed,card,mini,1.0,3.2,Clear,26.0,13,Sunday,4,1,64.14,15.344497607655503
6342,2023-11-09 10:40:00,2023-11-09 11:35:00,Mumbai,Mumbai,255.77,21.06,1986,8004,completed,card,suv,1.0,3.8,Clear,55.0,10,Thursday,11,0,255.77,12.144824311490979
6349,2023-03-11 16:16:00,2023-03-11 17:21:00,Mumbai,Mumbai,61.54,15.73,1084,5109,completed,upi,sedan,1.5,4.1,Storm,65.0,16,Saturday,3,1,92.31,5.868404322949777
6356,2023-04-26 15:08:00,2023-04-26 16:02:00,Mumbai,Mumbai,142.12,3.48,1766,8368,completed,card,suv,1.2,4.5,Fog,54.0,15,Wednesday,4,0,170.544,49.00689655172414
6363,2023-03-30 23:28:00,2023-03-31 00:41:00,Chennai,Chennai,323.28,15.59,1754,5898,completed,cash,suv,1.0,4.0,Storm,73.0,23,Thursday,3,0,323.28,20.73636946760744
6374,2023-03-29 16:30:00,2023-03-29 17:59:00,Delhi,Delhi,413.81,20.01,1077,7761,completed,upi,suv,1.0,5.0,Clear,89.0,16,Wednesday,3,0,413.81,20.68015992003998
6375,2023-10-19 11:05:00,2023-10-19 11:58:00,Pune,Pune,292.24,23.86,1839,6251,completed,cash,mini,1.0,4.9,Fog,53.0,11,Thursday,10,0,292.24,12.248113998323555
6386,2023-09-03 17:07:00,2023-09-03 17:27:00,Mumbai,Mumbai,54.96,11.54,1765,5272,completed,cash,mini,1.0,4.9,Rain,20.0,17,Sunday,9,1,54.96,4.762564991334489
6394,2023-10-22 11:12:00,2023-10-22 11:36:00,Mumbai,Mumbai,105.33,20.22,1406,6632,cancelled,card,sedan,1.0,3.9,Fog,24.0,11,Sunday,10,1,105.33,5.20919881305638
6395,2023-01-17 06:08:00,2023-01-17 06:19:00,Hyderabad,Hyderabad,214.34,4.71,1962,8330,completed,cash,mini,1.0,4.0,Fog,11.0,6,Tuesday,1,0,214.34,45.50743099787686
6401,2023-02-11 07:40:00,2023-02-11 08:37:00,Pune,Pune,131.96,14.16,1998,9104,completed,card,sedan,1.0,3.0,Rain,57.0,7,Saturday,2,1,131.96,9.319209039548022
6403,2023-02-09 03:18:00,2023-02-09 03:33:00,Mumbai,Mumbai,376.7,20.37,1774,8460,completed,card,suv,1.0,4.8,Fog,15.0,3,Thursday,2,0,376.7,18.492881688757976
6406,2023-06-05 11:01:00,2023-06-05 11:55:00,Chennai,Chennai,347.84,8.26,1668,8826,completed,card,suv,1.0,4.4,Storm,54.0,11,Monday,6,0,347.84,42.111380145278446
6407,2023-06-05 04:52:00,2023-06-05 05:05:00,Bangalore,Bangalore,259.86,6.38,1157,6470,completed,cash,sedan,1.0,4.0,Clear,13.0,4,Monday,6,0,259.86,40.730407523510976
6427,2023-04-24 07:47:00,2023-04-24 07:58:00,Delhi,Delhi,377.18,1.85,1482,7606,completed,upi,sedan,1.0,4.7,Clear,11.0,7,Monday,4,0,377.18,203.88108108108108
6430,2023-12-23 21:42:00,2023-12-23 22:15:00,Delhi,Delhi,296.19,1.21,1272,5905,completed,upi,mini,1.0,3.2,Storm,33.0,21,Saturday,12,1,296.19,244.78512396694217
6434,2023-04-27 08:07:00,2023-04-27 09:33:00,Chennai,Chennai,145.46,1.74,1075,6758,cancelled,cash,mini,1.0,4.8,Rain,86.0,8,Thursday,4,0,145.46,83.59770114942529
6439,2023-01-11 09:15:00,2023-01-11 09:39:00,Mumbai,Mumbai,261.7,4.09,1508,9238,completed,upi,suv,2.0,4.0,Storm,24.0,9,Wednesday,1,0,523.4,127.97066014669926
6445,2023-02-15 02:05:00,2023-02-15 02:31:00,Delhi,Delhi,277.17,19.27,1836,5627,completed,cash,suv,1.2,3.8,Clear,26.0,2,Wednesday,2,0,332.604,17.260197197716657
6446,2023-09-14 12:00:00,2023-09-14 13:29:00,Chennai,Chennai,421.38,11.26,1447,7123,completed,upi,suv,1.2,4.7,Rain,89.0,12,Thursday,9,0,505.65599999999995,44.90728241563055
6458,2023-08-01 13:23:00,2023-08-01 14:28:00,Delhi,Delhi,134.6,1.58,1348,7588,completed,upi,mini,1.0,3.7,Storm,65.0,13,Tuesday,8,0,134.6,85.18987341772151
6459,2023-01-21 09:05:00,2023-01-21 10:14:00,Mumbai,Mumbai,132.75,20.04,1472,9357,completed,cash,mini,1.0,4.5,Clear,69.0,9,Saturday,1,1,132.75,6.6242514970059885
6461,2023-11-02 05:29:00,2023-11-02 05:54:00,Pune,Pune,61.47,1.36,1290,9982,completed,upi,mini,1.0,3.1,Fog,25.0,5,Thursday,11,0,61.47,45.1985294117647
6463,2023-09-24 16:10:00,2023-09-24 16:15:00,Chennai,Chennai,363.94,19.38,1182,7478,completed,cash,mini,1.2,4.0,Clear,5.0,16,Sunday,9,1,436.728,22.534984520123842
6465,2023-07-01 19:18:00,2023-07-01 20:09:00,Mumbai,Mumbai,244.81,18.74,1845,6264,completed,cash,sedan,1.0,4.7,Clear,51.0,19,Saturday,7,1,244.81,13.063500533617932
6468,2023-05-05 06:13:00,2023-05-05 06:32:00,Hyderabad,Hyderabad,388.51,23.11,1501,6786,completed,upi,suv,1.0,3.4,Rain,19.0,6,Friday,5,0,388.51,16.81133708351363
6471,2023-11-02 20:37:00,2023-11-02 21:41:00,Delhi,Delhi,228.18,1.96,1384,8325,completed,card,mini,1.2,4.8,Fog,64.0,20,Thursday,11,0,273.816,139.70204081632653
6481,2023-08-30 06:24:00,2023-08-30 07:10:00,Hyderabad,Hyderabad,73.26,15.22,1424,6031,completed,upi,suv,1.5,3.5,Clear,46.0,6,Wednesday,8,0,109.89000000000001,7.220105124835743
6493,2023-04-22 21:21:00,2023-04-22 21:47:00,Chennai,Chennai,226.62,9.93,1934,5451,completed,card,mini,1.2,4.9,Rain,26.0,21,Saturday,4,1,271.944,27.386102719033236
6514,2023-08-13 18:14:00,2023-08-13 18:34:00,Bangalore,Bangalore,170.45,21.42,1453,7325,completed,upi,sedan,1.5,4.7,Fog,20.0,18,Sunday,8,1,255.67499999999998,11.93627450980392
6517,2023-04-01 20:41:00,2023-04-01 21:08:00,Pune,Pune,95.16,3.29,1732,6767,completed,upi,sedan,1.0,3.8,Clear,27.0,20,Saturday,4,1,95.16,28.92401215805471
6518,2023-05-14 21:36:00,2023-05-14 22:21:00,Chennai,Chennai,408.1,23.74,1761,6946,completed,cash,sedan,1.0,4.5,Rain,45.0,21,Sunday,5,1,408.1,17.190395956192084
6519,2023-07-13 00:34:00,2023-07-13 00:56:00,Pune,Pune,216.81,23.26,1102,6070,completed,cash,mini,1.5,4.4,Storm,22.0,0,Thursday,7,0,325.21500000000003,13.981728288907997
6524,2023-09-03 04:36:00,2023-09-03 05:31:00,Bangalore,Bangalore,495.32,24.81,1311,6988,completed,card,suv,1.0,4.0,Rain,55.0,4,Sunday,9,1,495.32,19.964530431277712
6533,2023-04-24 08:02:00,2023-04-24 08:10:00,Hyderabad,Hyderabad,451.91,22.8,1691,5276,completed,cash,suv,1.0,4.3,Rain,8.0,8,Monday,4,0,451.91,19.82061403508772
6535,2023-12-30 01:00:00,2023-12-30 02:07:00,Delhi,Delhi,367.55,5.63,1269,5492,completed,card,suv,1.5,3.9,Rain,67.0,1,Saturday,12,1,551.325,97.92628774422737
6543,2023-12-11 00:53:00,2023-12-11 01:23:00,Chennai,Chennai,327.12,21.54,1073,7555,cancelled,cash,sedan,2.0,3.3,Storm,30.0,0,Monday,12,0,654.24,30.373259052924794
6554,2023-11-23 00:50:00,2023-11-23 01:14:00,Hyderabad,Hyderabad,486.36,1.58,1535,6583,completed,upi,suv,1.0,4.9,Fog,24.0,0,Thursday,11,0,486.36,307.82278481012656
6556,2023-01-31 12:34:00,2023-01-31 13:52:00,Mumbai,Mumbai,470.24,24.61,1006,8876,cancelled,cash,suv,1.5,4.0,Storm,78.0,12,Tuesday,1,0,705.36,28.661519707436003
6558,2023-06-11 22:32:00,2023-06-11 22:53:00,Mumbai,Mumbai,305.83,4.5,1722,8176,completed,card,mini,1.0,4.3,Storm,21.0,22,Sunday,6,1,305.83,67.96222222222222
6564,2023-12-11 20:17:00,2023-12-11 21:05:00,Delhi,Delhi,63.0,8.94,1545,5778,completed,cash,mini,1.0,4.3,Fog,48.0,20,Monday,12,0,63.0,7.046979865771813
6567,2023-09-30 21:34:00,2023-09-30 22:50:00,Bangalore,Bangalore,468.94,9.06,1548,9369,completed,upi,mini,1.0,4.2,Rain,76.0,21,Saturday,9,1,468.94,51.75938189845474
6571,2023-08-01 13:33:00,2023-08-01 14:28:00,Hyderabad,Hyderabad,107.28,18.78,1765,7284,completed,cash,suv,1.0,4.3,Rain,55.0,13,Tuesday,8,0,107.28,5.712460063897764
6573,2023-07-26 06:16:00,2023-07-26 06:43:00,Mumbai,Mumbai,158.83,19.53,1460,7952,completed,card,mini,1.0,4.2,Clear,27.0,6,Wednesday,7,0,158.83,8.132616487455197
6578,2023-11-06 00:15:00,2023-11-06 01:39:00,Bangalore,Bangalore,340.28,23.83,1863,5116,completed,cash,sedan,1.0,3.0,Rain,84.0,0,Monday,11,0,340.28,14.279479647503146
6585,2023-09-04 13:34:00,2023-09-04 14:17:00,Chennai,Chennai,66.73,23.12,1313,7738,completed,upi,suv,1.5,4.5,Rain,43.0,13,Monday,9,0,100.095,4.329368512110727
6591,2023-06-07 22:43:00,2023-06-07 23:22:00,Bangalore,Bangalore,110.55,22.85,1844,8616,completed,cash,mini,2.0,3.8,Fog,39.0,22,Wednesday,6,0,221.1,9.676148796498905
6594,2023-01-27 01:48:00,2023-01-27 02:49:00,Delhi,Delhi,81.64,18.68,1768,5997,completed,card,suv,1.2,4.0,Fog,61.0,1,Friday,1,0,97.968,5.244539614561028
6598,2023-11-06 00:12:00,2023-11-06 01:29:00,Hyderabad,Hyderabad,126.27,16.44,1876,6805,completed,card,suv,1.0,4.2,Clear,77.0,0,Monday,11,0,126.27,7.680656934306569
6604,2023-10-24 06:18:00,2023-10-24 07:16:00,Chennai,Chennai,446.68,12.32,1314,6304,completed,cash,suv,1.0,4.0,Fog,58.0,6,Tuesday,10,0,446.68,36.256493506493506
6607,2023-10-19 18:42:00,2023-10-19 19:29:00,Chennai,Chennai,486.08,20.48,1470,7422,completed,upi,sedan,1.2,4.9,Clear,47.0,18,Thursday,10,0,583.2959999999999,28.481249999999996
6611,2023-11-21 09:49:00,2023-11-21 10:51:00,Delhi,Delhi,91.0,4.15,1896,9854,completed,card,sedan,1.5,4.4,Fog,62.0,9,Tuesday,11,0,136.5,32.89156626506024
6622,2023-12-04 20:41:00,2023-12-04 21:23:00,Delhi,Delhi,239.6,19.01,1274,6455,completed,upi,sedan,1.2,3.1,Fog,42.0,20,Monday,12,0,287.52,15.124671225670697
6634,2023-07-12 05:47:00,2023-07-12 06:46:00,Hyderabad,Hyderabad,282.61,18.82,1123,6891,completed,upi,sedan,1.0,3.7,Storm,59.0,5,Wednesday,7,0,282.61,15.016471838469714
6639,2023-05-02 22:47:00,2023-05-03 00:15:00,Chennai,Chennai,321.26,8.45,1962,8590,completed,cash,mini,1.0,4.7,Clear,88.0,22,Tuesday,5,0,321.26,38.0189349112426
6656,2023-07-16 01:20:00,2023-07-16 02:17:00,Delhi,Delhi,269.57,22.2,1823,6235,completed,upi,mini,1.0,4.8,Clear,57.0,1,Sunday,7,1,269.57,12.142792792792793
6666,2023-03-28 05:28:00,2023-03-28 06:31:00,Pune,Pune,140.7,13.09,1250,9246,completed,cash,suv,1.5,3.0,Clear,63.0,5,Tuesday,3,0,211.04999999999998,16.122994652406415
6677,2023-06-21 22:12:00,2023-06-21 23:03:00,Mumbai,Mumbai,355.77,8.2,1356,8612,completed,upi,sedan,1.0,4.2,Rain,51.0,22,Wednesday,6,0,355.77,43.38658536585366
6683,2023-03-02 23:16:00,2023-03-03 00:28:00,Chennai,Chennai,74.84,2.34,1038,6303,completed,upi,mini,1.0,4.5,Fog,72.0,23,Thursday,3,0,74.84,31.982905982905987
6696,2023-11-13 11:38:00,2023-11-13 12:20:00,Chennai,Chennai,152.39,16.36,1915,8347,completed,card,sedan,1.0,4.0,Rain,42.0,11,Monday,11,0,152.39,9.31479217603912
6701,2023-07-09 10:09:00,2023-07-09 10:17:00,Delhi,Delhi,165.98,3.2,1068,7927,completed,cash,sedan,2.0,4.0,Storm,8.0,10,Sunday,7,1,331.96,103.73749999999998
6703,2023-11-23 04:45:00,2023-11-23 05:54:00,Delhi,Delhi,230.06,1.47,1566,7204,cancelled,upi,mini,1.0,4.4,Storm,69.0,4,Thursday,11,0,230.06,156.50340136054422
6704,2023-01-05 18:19:00,2023-01-05 19:19:00,Hyderabad,Hyderabad,68.38,21.22,1573,5910,completed,card,mini,1.0,4.8,Storm,60.0,18,Thursday,1,0,68.38,3.222431668237512
6705,2023-10-29 23:05:00,2023-10-29 23:19:00,Pune,Pune,213.06,19.38,1481,9069,completed,cash,sedan,1.0,4.0,Storm,14.0,23,Sunday,10,1,213.06,10.993808049535604
6706,2023-10-31 03:23:00,2023-10-31 04:48:00,Hyderabad,Hyderabad,129.76,23.22,1752,9754,completed,upi,suv,1.2,3.9,Clear,85.0,3,Tuesday,10,0,155.712,6.70594315245478
6708,2023-06-11 13:34:00,2023-06-11 14:42:00,Mumbai,Mumbai,448.89,24.63,1405,5079,completed,card,mini,1.0,4.3,Rain,68.0,13,Sunday,6,1,448.89,18.22533495736906
6709,2023-07-17 05:03:00,2023-07-17 05:20:00,Pune,Pune,362.65,7.16,1532,5595,completed,upi,sedan,1.0,3.3,Storm,17.0,5,Monday,7,0,362.65,50.64944134078212
6713,2023-11-12 03:29:00,2023-11-12 03:46:00,Chennai,Chennai,476.42,4.89,1007,9527,completed,cash,sedan,1.2,3.1,Rain,17.0,3,Sunday,11,1,571.704,116.91288343558281
6716,2023-06-09 21:13:00,2023-06-09 22:15:00,Chennai,Chennai,302.56,12.08,1290,5009,completed,upi,mini,1.5,3.9,Storm,62.0,21,Friday,6,0,453.84000000000003,37.569536423841065
6726,2023-03-13 06:38:00,2023-03-13 07:12:00,Bangalore,Bangalore,262.39,20.01,1173,7113,cancelled,card,sedan,1.5,4.0,Storm,34.0,6,Monday,3,0,393.585,19.669415292353822
6732,2023-05-26 20:48:00,2023-05-26 22:05:00,Chennai,Chennai,96.76,12.35,1017,5646,cancelled,card,sedan,1.0,4.1,Storm,77.0,20,Friday,5,0,96.76,7.8348178137651825
6737,2023-11-01 06:44:00,2023-11-01 07:36:00,Hyderabad,Hyderabad,340.76,17.52,1964,8969,completed,card,suv,1.0,3.9,Rain,52.0,6,Wednesday,11,0,340.76,19.449771689497716
6748,2023-12-26 01:50:00,2023-12-26 03:12:00,Mumbai,Mumbai,474.53,20.91,1428,6398,completed,upi,sedan,1.5,3.0,Rain,82.0,1,Tuesday,12,0,711.795,34.04088952654232
6751,2023-10-17 18:07:00,2023-10-17 18:55:00,Chennai,Chennai,131.77,21.94,1588,8952,completed,upi,mini,1.5,3.7,Rain,48.0,18,Tuesday,10,0,197.65500000000003,9.008887876025526
6752,2023-11-22 12:38:00,2023-11-22 13:26:00,Mumbai,Mumbai,272.82,8.6,1363,6514,completed,upi,sedan,1.0,3.0,Clear,48.0,12,Wednesday,11,0,272.82,31.72325581395349
6756,2023-01-19 00:19:00,2023-01-19 01:40:00,Chennai,Chennai,122.55,18.12,1909,7411,completed,card,suv,1.0,4.7,Storm,81.0,0,Thursday,1,0,122.55,6.763245033112582
6772,2023-11-26 17:06:00,2023-11-26 17:36:00,Mumbai,Mumbai,334.67,12.83,1317,6848,completed,upi,suv,1.0,4.1,Fog,30.0,17,Sunday,11,1,334.67,26.084957131722526
6773,2023-11-19 13:02:00,2023-11-19 13:36:00,Bangalore,Bangalore,467.32,1.62,1961,7872,completed,cash,sedan,1.0,3.7,Storm,34.0,13,Sunday,11,1,467.32,288.4691358024691
6793,2023-09-23 21:05:00,2023-09-23 22:03:00,Mumbai,Mumbai,183.92,24.68,1451,8351,completed,cash,suv,2.0,3.2,Rain,58.0,21,Saturday,9,1,367.84,14.904376012965963
6798,2023-05-06 23:49:00,2023-05-07 01:07:00,Mumbai,Mumbai,406.42,13.65,1266,8539,completed,upi,sedan,1.0,3.9,Rain,78.0,23,Saturday,5,1,406.42,29.774358974358975
6800,2023-12-16 16:31:00,2023-12-16 17:05:00,Mumbai,Mumbai,78.66,6.63,1564,9643,completed,cash,suv,1.0,4.0,Fog,34.0,16,Saturday,12,1,78.66,11.864253393665159
6802,2023-07-26 16:47:00,2023-07-26 17:47:00,Delhi,Delhi,284.71,12.45,1876,7150,completed,cash,mini,1.0,3.6,Rain,60.0,16,Wednesday,7,0,284.71,22.868273092369478
6804,2023-12-04 23:15:00,2023-12-04 23:36:00,Mumbai,Mumbai,264.33,11.32,1264,6055,completed,cash,suv,1.5,4.4,Rain,21.0,23,Monday,12,0,396.495,35.02606007067138
6813,2023-11-05 05:22:00,2023-11-05 06:07:00,Pune,Pune,319.01,6.27,1375,6264,completed,card,suv,1.2,4.7,Storm,45.0,5,Sunday,11,1,382.81199999999995,61.054545454545455
6830,2023-02-25 10:18:00,2023-02-25 10:44:00,Pune,Pune,234.72,3.11,1973,9726,completed,cash,mini,1.0,3.9,Storm,26.0,10,Saturday,2,1,234.72,75.47266881028939
6836,2023-09-10 06:58:00,2023-09-10 07:15:00,Hyderabad,Hyderabad,236.45,4.77,1081,7377,completed,cash,sedan,1.0,4.4,Fog,17.0,6,Sunday,9,1,236.45,49.57023060796646
6845,2023-12-19 05:55:00,2023-12-19 07:06:00,Pune,Pune,405.65,24.51,1727,7876,completed,cash,sedan,1.2,3.8,Storm,71.0,5,Tuesday,12,0,486.78,19.860465116279066
6858,2023-03-08 22:33:00,2023-03-08 23:34:00,Hyderabad,Hyderabad,370.69,22.07,1713,6588,completed,cash,suv,1.0,3.4,Fog,61.0,22,Wednesday,3,0,370.69,16.796103307657454
6864,2023-02-18 14:54:00,2023-02-18 15:43:00,Mumbai,Mumbai,462.9,22.6,1596,5167,completed,upi,mini,1.5,4.5,Clear,49.0,14,Saturday,2,1,694.3499999999999,30.723451327433622
6865,2023-10-06 18:26:00,2023-10-06 18:51:00,Hyderabad,Hyderabad,156.86,3.75,1474,6072,completed,card,mini,1.0,3.7,Clear,25.0,18,Friday,10,0,156.86,41.82933333333334
6866,2023-04-09 14:34:00,2023-04-09 15:12:00,Bangalore,Bangalore,82.68,5.42,1159,8222,completed,cash,mini,1.0,4.8,Rain,38.0,14,Sunday,4,1,82.68,15.254612546125463
6870,2023-07-29 17:14:00,2023-07-29 18:39:00,Hyderabad,Hyderabad,468.31,7.94,1087,8426,cancelled,card,suv,1.0,4.6,Storm,85.0,17,Saturday,7,1,468.31,58.98110831234256
6876,2023-09-01 03:03:00,2023-09-01 04:02:00,Delhi,Delhi,326.77,8.24,1970,8298,completed,cash,mini,1.0,4.0,Rain,59.0,3,Friday,9,0,326.77,39.65655339805825
6881,2023-12-21 12:11:00,2023-12-21 13:03:00,Mumbai,Mumbai,151.86,9.95,1913,8463,completed,card,suv,1.0,4.0,Fog,52.0,12,Thursday,12,0,151.86,15.262311557788948
6884,2023-09-20 14:50:00,2023-09-20 15:57:00,Chennai,Chennai,186.0,11.81,1947,6324,completed,card,mini,1.0,4.2,Fog,67.0,14,Wednesday,9,0,186.0,15.749364944961895
6888,2023-04-26 17:47:00,2023-04-26 18:17:00,Chennai,Chennai,253.26,18.28,1520,5791,cancelled,card,suv,1.5,3.6,Fog,30.0,17,Wednesday,4,0,379.89,20.781728665207876
